model,average_rank
bartscore_chatgpt_p1,3.066666666666667
bartscore_google,3.3333333333333335
bartscore_maritaca_p2,3.433333333333333
bartscore_maritaca_p1,3.7333333333333334
bartscore_chatgpt_p2,3.8333333333333335
bartscore_marianmt_pt,5.633333333333334
bartscore_marianmt_ft,6.833333333333333
bartscore_mbart_pt,7.933333333333334
bartscore_mbart_ft,8.066666666666666
bartscore_openrnn_opus,10.066666666666666
bartscore_openrnn_ft,10.066666666666666
