poema_id,bleu_openrnn_opus,meteor_openrnn_opus,bertscore_openrnn_opus,bartscore_openrnn_opus,bleu_openrnn_ft,meteor_openrnn_ft,bertscore_openrnn_ft,bartscore_openrnn_ft,bleu_marianmt_pt,meteor_marianmt_pt,bertscore_marianmt_pt,bartscore_marianmt_pt,bleu_marianmt_ft,meteor_marianmt_ft,bertscore_marianmt_ft,bartscore_marianmt_ft,bleu_mbart_pt,meteor_mbart_pt,bertscore_mbart_pt,bartscore_mbart_pt,bleu_mbart_ft,meteor_mbart_ft,bertscore_mbart_ft,bartscore_mbart_ft,bleu_google,meteor_google,bertscore_google,bartscore_google,bleu_chatgpt_p1,meteor_chatgpt_p1,bertscore_chatgpt_p1,bartscore_chatgpt_p1,bleu_chatgpt_p2,meteor_chatgpt_p2,bertscore_chatgpt_p2,bartscore_chatgpt_p2,bleu_maritaca_p1,meteor_maritaca_p1,bertscore_maritaca_p1,bartscore_maritaca_p1,bleu_maritaca_p2,meteor_maritaca_p2,bertscore_maritaca_p2,bartscore_maritaca_p2
1,0.0161002750317598,0.2182505984463618,0.5948046445846558,0.8505728,0.0107962019061025,0.1644506648005598,0.5547611713409424,0.8119657,0.19828727853619,0.4570918370466189,0.7793210744857788,0.9874778,0.082388318009285,0.3819438667443096,0.7292607426643372,0.9790107,0.1965818051955428,0.4040251123061079,0.784770131111145,0.98153466,0.0691462528852631,0.3874013956310679,0.7358149290084839,0.96305585,0.2227237302203536,0.5096386674285353,0.8069308400154114,0.9893871,0.2684423047502018,0.5229575229499157,0.8114302158355713,0.9936478,0.2438024492278358,0.5384335955162046,0.8183408975601196,0.9928785,0.2424851813378786,0.5202721577563817,0.8264515995979309,0.9886654,0.906835941327959,0.974706963857614,0.9259677529335022,0.99384063
2,0.0086579054085735,0.1768965969592928,0.619763970375061,0.85147643,0.0088741266445796,0.1335788740461666,0.5287448167800903,0.77186096,0.1228361988561398,0.3945125122811074,0.768393874168396,0.96298844,0.1277471851369101,0.4035364372469635,0.7614085078239441,0.9714758,0.042293977436658,0.2955388459073962,0.7248920798301697,0.9612938,0.0913912849617812,0.3453997301399899,0.7612545490264893,0.9353523,0.1437249503196422,0.4377392315261723,0.7389007210731506,0.966629,0.1633875318511762,0.4109920720424542,0.7790834307670593,0.968836,0.1036094736936887,0.3989992746999711,0.7743474245071411,0.96607405,0.0859636602225047,0.3901664619186241,0.7323846817016602,0.9643106,0.1277920129945365,0.4332885304900663,0.7452617287635803,0.97198194
3,0.0154147646986609,0.1799098656449722,0.5654646158218384,0.7842216,0.0080930230083037,0.1936486195850265,0.5908979177474976,0.84837675,0.1182511436241417,0.3451939748965536,0.7353378534317017,0.96005774,0.0603382532062413,0.2866771962364033,0.7275316715240479,0.9629793,0.161654968576725,0.385821806860206,0.7932162880897522,0.9639403,0.0903849579078982,0.3111637392276824,0.734589159488678,0.9029164,0.1545014999974844,0.4209493717735917,0.753061830997467,0.96764374,0.0798426315340474,0.3783961599762778,0.7457622289657593,0.95965326,0.12050197960116,0.3897318218673031,0.7256701588630676,0.9708141,0.0851461633198893,0.3821771343051823,0.7944832444190979,0.9636445,0.0749381376807617,0.3416881791859719,0.7991349101066589,0.96693164
4,0.0142500500986783,0.2235336746021956,0.5775556564331055,0.76548225,0.0135396522807696,0.206485260770975,0.5910832285881042,0.70106137,0.1386412069055909,0.4563492063492063,0.8348396420478821,0.9731721,0.1460138278657807,0.4427903801722327,0.7875751852989197,0.9517009,0.2041345695684684,0.4681717007014002,0.837317705154419,0.9719227,0.2342063931058233,0.4114755921272101,0.8323274254798889,0.9010164,0.1671426023408983,0.3815129442979815,0.7727687954902649,0.9678797,0.1768827589777536,0.4892525257485177,0.7976306676864624,0.9679755,0.1686692032090457,0.4752919824794019,0.7574819326400757,0.9661259,0.2049418971783473,0.4770073514427626,0.7912007570266724,0.9667096,0.1376592800537511,0.4628491620111731,0.8479886651039124,0.9610598
5,0.0086512296402259,0.1803450700570959,0.5719896554946899,0.83794886,0.0077567644628404,0.1437713799220605,0.592917263507843,0.8232994,0.0919809991513071,0.3884226081870436,0.7652016878128052,0.97713727,0.0736011888074855,0.3803028646301023,0.7763482332229614,0.9817457,0.0388782222874611,0.2684159244500518,0.7601320147514343,0.97598994,0.1278349857945349,0.3702303453195512,0.7834425568580627,0.96405506,0.0572438789325094,0.347845393823894,0.7856607437133789,0.98561984,0.0439289144897832,0.3234628255040104,0.78104168176651,0.98297536,0.0448910535631936,0.313401861419028,0.7596602439880371,0.9728007,0.054511279267693,0.3807066388752951,0.794916033744812,0.98147154,0.0565718692914914,0.3586981571182969,0.8014721870422363,0.9855623
6,0.0079686812375028,0.18371119133574,0.6106762886047363,0.8799989,0.0085791133422846,0.226240191627445,0.5768132209777832,0.8627114,0.1247960547108653,0.3605119152181953,0.7588427066802979,0.8953396,0.1833367849325885,0.5282645694093208,0.8377662897109985,0.98501915,0.0418072161629935,0.2972087070081361,0.7647688984870911,0.9537324,0.165820683981874,0.5017160404624278,0.8175923824310303,0.95150447,0.1586298170208311,0.363740380130597,0.7910746932029724,0.96473294,0.1298220091947403,0.3110960006265708,0.7711553573608398,0.9547548,0.1109770011440441,0.3276665517397388,0.7706777453422546,0.94609106,0.1631486357358162,0.3271760329497093,0.7756119966506958,0.9612949,0.0424909734427799,0.2597276229856491,0.7733899354934692,0.9694315
7,0.0097983647794291,0.1669953116381687,0.5807927250862122,0.74973714,0.0156376206445316,0.200455045845892,0.5784612894058228,0.85872805,0.1905792930672468,0.4199045799249662,0.7880129814147949,0.927932,0.1698064231179223,0.4754173126421481,0.7890636920928955,0.9900876,0.1649201322258718,0.4166443917349218,0.7987441420555115,0.8667551,0.106070844546801,0.3448684071686022,0.7682297229766846,0.96251583,0.1820820860276758,0.4251741057296612,0.8022162318229675,0.94102,0.1519530693553814,0.3971959366815438,0.8035439848899841,0.9633423,0.1734144137752561,0.4492974975453616,0.8101179003715515,0.9380279,0.1613888993005061,0.4391779853024041,0.8135199546813965,0.94254273,0.1371747620887338,0.3807677087455481,0.7628399133682251,0.94253635
8,0.0101704400862042,0.1697381183317168,0.6035535335540771,0.80562824,0.0089939602586345,0.1460380829047597,0.5439845323562622,0.8125103,0.0504896619131937,0.2866015299553132,0.7720181345939636,0.97194976,0.0684057087593763,0.3710630336805885,0.7736841440200806,0.9773394,0.05376362954557,0.2465191238496933,0.7690023183822632,0.96745074,0.0482704329330999,0.3927370070974444,0.7815915942192078,0.9466124,0.1007842273079099,0.3290585137307206,0.7876553535461426,0.97500813,0.0983224201497367,0.3014168549989998,0.7830235362052917,0.97202647,0.0930018104466855,0.2826267381810483,0.7671385407447815,0.97198546,0.0419433344336359,0.2663215039710466,0.7715957760810852,0.97251046,0.0635719218224415,0.2426092192792771,0.7669925689697266,0.97017616
9,0.0097819647818483,0.1140994295028524,0.5361809134483337,0.8000942,0.0091128301156383,0.1287262872628726,0.5564209818840027,0.8025017,0.1325408604507229,0.3509645119769988,0.7702755928039551,0.9714788,0.0639047891966768,0.3666818266388275,0.7861669063568115,0.95931095,0.0801757780745615,0.2938520704605614,0.7598546147346497,0.97808397,0.0603840187661401,0.3594391123298802,0.8008676767349243,0.8673756,0.1212339612432919,0.3940056598919476,0.8056955337524414,0.9814377,0.1506458609362705,0.4052287581699346,0.7806915044784546,0.97805274,0.1357511262971709,0.3940783460282917,0.7659579515457153,0.9718735,0.1590454408229162,0.4327433559830979,0.7704197764396667,0.97744745,0.1593053688849762,0.4347808069792803,0.8036038875579834,0.9809936
10,0.0143367866604074,0.2065480794019077,0.5568390488624573,0.811797,0.01700898219612,0.1291062399065616,0.5281067490577698,0.7782662,0.0905944869043454,0.3719621621725149,0.7548949122428894,0.97644633,0.1283410648489553,0.408353331845072,0.7561956644058228,0.9314325,0.05428896814156,0.3432979062243307,0.7417200803756714,0.9753149,0.1136320649487467,0.3762729832417396,0.7640776038169861,0.9413185,0.0906872427204142,0.394995951417004,0.7643359899520874,0.98121846,0.1299870218698681,0.4057139441754827,0.7708263397216797,0.9829799,0.125308979378379,0.4328293485116991,0.783190131187439,0.98454726,0.1041267404081695,0.4086035285573924,0.7683033347129822,0.98108244,0.12105104954495,0.4254164156731994,0.7652381658554077,0.98388755
11,0.014534898685845,0.2123941593881495,0.5743517875671387,0.74911547,0.009619265769692,0.1882784858304415,0.6103200912475586,0.78700566,0.2293011104778931,0.5100467681679909,0.7807833552360535,0.9736353,0.1409472772131186,0.3972604981848759,0.8106033205986023,0.9791477,0.2195515792351775,0.5272253723906817,0.8052241802215576,0.96710706,0.1345703639011569,0.4739712800296856,0.8243164420127869,0.9503741,0.2621059452244046,0.5738871920531469,0.8445155620574951,0.97500944,0.2547918218622153,0.5457185209251324,0.7967815399169922,0.9685082,0.2725227526938922,0.567040097949189,0.800390899181366,0.97780055,0.2374752736065309,0.5233201015408022,0.7962210774421692,0.9667578,0.2721873499746789,0.5842728083715018,0.8076932430267334,0.9791557
12,0.0452471366002573,0.2804084596801684,0.6427314281463623,0.7963976,0.0103971632549902,0.1502364066193853,0.5830581188201904,0.8106713,0.1899435057973187,0.4457213500652001,0.7980393767356873,0.9669166,0.1103961143255211,0.4537335573619121,0.7635822892189026,0.9645618,0.1928646637979067,0.5188356164383562,0.8235726952552795,0.92778116,0.1248232232157414,0.4444864543707899,0.7816348671913147,0.9034327,0.2457077586600092,0.5541335524271487,0.8163773417472839,0.89318407,0.2104445374971892,0.4881161730980653,0.8180222511291504,0.8619841,0.2120175195986554,0.4810925079891727,0.8023976683616638,0.96465385,0.2006490412218008,0.4661774607038351,0.8246047496795654,0.9686455,0.2210596184854378,0.5090453299327525,0.8372942209243774,0.97242105
13,0.0177790166528578,0.2128988139758521,0.6211979389190674,0.85397494,0.0138697997251247,0.2002331391876998,0.5799357295036316,0.8695551,0.2841401403777382,0.6185210038236459,0.8148086071014404,0.9762743,0.2192037212735424,0.532460714552914,0.7957717776298523,0.98670375,0.2012373357513758,0.5175763443287691,0.7962238192558289,0.9714863,0.2907624898360387,0.544082633957392,0.8333783745765686,0.93225986,0.3134067837238899,0.6722470949704504,0.825729489326477,0.9747217,0.2671732551352324,0.6330815385716184,0.8214750289916992,0.97848845,0.2742088405467771,0.5753059490174314,0.8284749984741211,0.9800342,0.2891113604202981,0.5691480537036467,0.8267155885696411,0.9825546,0.2945638028875924,0.5780460918948229,0.8158866167068481,0.9740865
14,0.0090053626400626,0.197485660931039,0.6201863288879395,0.780533,0.0119274344590145,0.1935675790506587,0.5913808345794678,0.7940823,0.1061432716642129,0.442671809256662,0.7624722719192505,0.946916,0.0751026952308426,0.3410931565055044,0.7339763045310974,0.96408576,0.1201308210153848,0.3880595727481541,0.7692052125930786,0.9542359,0.0743948002494934,0.3132570239334027,0.7544907331466675,0.9431827,0.1794071684173692,0.506050605060506,0.8095288872718811,0.9564686,0.1723626115575166,0.4903350390059429,0.7723128199577332,0.9626801,0.1754077488731311,0.5279746193753766,0.7609320282936096,0.96467,0.1742503880249624,0.5362900144598709,0.8172858357429504,0.96294403,0.1718557999323599,0.5460196369287278,0.8041497468948364,0.9626333
15,0.0107098263702037,0.2393947775188507,0.6204026937484741,0.8306199,0.0224410104373977,0.2187163323782235,0.6058212518692017,0.90793425,0.138508871347351,0.422493698674689,0.7906441688537598,0.9614323,0.228749538017658,0.5517958287916537,0.8277665972709656,0.9788979,0.1144247844794316,0.4116106825481097,0.7601872682571411,0.9573252,0.255148967122654,0.5867714259322652,0.8412953019142151,0.95227563,0.1946870455065818,0.4688283652063934,0.8154849410057068,0.9689822,0.1643608833049393,0.4293309309068062,0.801720917224884,0.9646754,0.2311589061016664,0.4895110849133836,0.8181126713752747,0.96028936,0.1695538460595132,0.4540050164500472,0.809923529624939,0.96624476,0.1705697762866388,0.4213745100689283,0.8048718571662903,0.9631234
16,0.0203876121319154,0.1536983669548511,0.583848774433136,0.72859323,0.0095378082703005,0.2231028542634266,0.5698699355125427,0.8253907,0.0689041260678902,0.3548880834719182,0.7569590210914612,0.9686326,0.1678490205997615,0.5481898516821126,0.7844463586807251,0.9783752,0.0655026330820199,0.2988061481190652,0.7810449600219727,0.96989435,0.0572022933311091,0.4492398731930114,0.7657516598701477,0.9392499,0.0972390064261035,0.4371148767605634,0.8325867056846619,0.97793794,0.1944349541501523,0.4467180816303311,0.8236321806907654,0.9730977,0.25604451673327,0.4477788006007738,0.8287085294723511,0.9767782,0.1699611679312406,0.4867504880473316,0.8312004208564758,0.9778338,0.0750344774953206,0.3905813920081428,0.7663986682891846,0.9764367
17,0.0138054740469645,0.1878547004855973,0.5467662215232849,0.81989485,0.0059480533616311,0.1349456712232737,0.5420084595680237,0.7166178,0.168745287846656,0.4507510259324906,0.817903995513916,0.9692805,0.0228585294233853,0.2596031212694041,0.7056198120117188,0.8944392,0.1676427652546978,0.4737819580608392,0.8096066117286682,0.96848726,0.0658456338456068,0.2624213059895369,0.7228037714958191,0.85317993,0.1824005916058149,0.4760356173873453,0.8400173187255859,0.96583545,0.2310356228618866,0.5306945642532437,0.8403422236442566,0.96092385,0.1759210082595561,0.4588382429988678,0.8196170330047607,0.970158,0.1995175104777734,0.489708264405845,0.8214832544326782,0.96399295,0.244813953565524,0.5260171601283449,0.8378652930259705,0.985078
18,0.010795810019892,0.1899424089496728,0.5577730536460876,0.8512529,0.0790558606845291,0.2706099940351161,0.6415950655937195,0.911511,0.1704808885977307,0.4528036075104165,0.7854785323143005,0.990844,0.2486018899506895,0.5183117446649472,0.8126469254493713,0.98466635,0.0842015825737626,0.3394633340379843,0.7619655728340149,0.98870605,0.2971140757391462,0.4964019633749313,0.820409893989563,0.9419728,0.2899733986126815,0.5610765927358395,0.8294368982315063,0.99308014,0.257853674091926,0.5480084127202722,0.8083844780921936,0.99261194,0.2552253520210743,0.5653353952944473,0.8100494146347046,0.9914192,0.1827992846628386,0.466472436157276,0.7907033562660217,0.9888926,0.8173079725011341,0.9199100586925724,0.9463983178138732,0.99289286
19,0.0326538345314467,0.2912723806984264,0.6452513933181763,0.8732068,0.0176567144825128,0.2070987954690135,0.5724316835403442,0.8565211,0.2358548787402883,0.4799442124415033,0.8311619162559509,0.9921839,0.1498427534406563,0.4064568565531499,0.771237313747406,0.92329806,0.2180217400815579,0.439825277070002,0.8197643756866455,0.9907393,0.0948972949722098,0.3808407973461504,0.7627570629119873,0.95501685,0.2542817180783325,0.5141774998304973,0.8452454805374146,0.98509955,0.2939115699328344,0.5377657501415476,0.8390088677406311,0.9921204,0.2940707405442622,0.5247918108553331,0.834424614906311,0.98773134,0.2575974573834642,0.516619594266278,0.8329799771308899,0.99156934,0.5120996801902362,0.7829531012524406,0.9506409168243408,0.9812051
20,0.0069684014656019,0.1860952754569098,0.5728976130485535,0.9031857,0.0156389936328046,0.1701451507398299,0.5699473023414612,0.76393217,0.1765804021082068,0.4598462566819241,0.7755718231201172,0.9839126,0.2214125116026058,0.4461356149428582,0.7859243154525757,0.9850094,0.14558819947815,0.4157138794084186,0.7828978300094604,0.9858876,0.1863008864357139,0.4708889365017136,0.8006305694580078,0.9695815,0.1746311053478624,0.4718830847017939,0.7928289175033569,0.9867789,0.1799579222936714,0.4763098291034088,0.8005831837654114,0.9880591,0.1788205212767315,0.4778102323451434,0.7994815111160278,0.98590356,0.1792712770689995,0.4679727679665412,0.7951292991638184,0.9854148,0.9588699474005004,0.9775140646301828,0.9761615991592408,0.9974389
21,0.0169222663112924,0.228521343912544,0.5864289999008179,0.84474576,0.0136090563340613,0.171306209850107,0.6226239204406738,0.8006021,0.2811157126841825,0.5321010255645797,0.821090042591095,0.9855538,0.049179351359206,0.2547239578616921,0.7738655209541321,0.97094077,0.1434930993679293,0.3926649483296235,0.7955335378646851,0.983795,0.0783772634442298,0.3455096619582073,0.7668455243110657,0.90791774,0.2757755946658229,0.5046126746612628,0.8373554944992065,0.98599464,0.2735368480771128,0.5403506487818894,0.8378323912620544,0.98734736,0.245122781402483,0.5013919667590028,0.7982037663459778,0.98929256,0.267137976888906,0.520703016468377,0.8149884343147278,0.9866401,0.7125627628860032,0.8726944119664096,0.9045729041099548,0.9903258
22,0.0228982475652019,0.2424958471309994,0.5586526989936829,0.865839,0.0241740610540913,0.1747218575929501,0.5557979941368103,0.8629031,0.2222465301407918,0.4608073837709389,0.8151232600212097,0.9916818,0.1204630050745313,0.3163555838684999,0.7797375321388245,0.9707726,0.1318070160442202,0.3843689783971022,0.7984437942504883,0.9925306,0.1267115473754093,0.3505370045726241,0.7838237881660461,0.91450167,0.3053226312968423,0.5587142897013178,0.8506876230239868,0.9942869,0.3151560372639906,0.5548678198005985,0.831479549407959,0.9929535,0.2797313150646968,0.5432056324123046,0.8096380829811096,0.9898564,0.255513728900138,0.528830258892169,0.7974543571472168,0.99288774,0.8969467416596703,0.9609970513758516,0.9430984258651732,0.99561113
