poema_id,bleu_openrnn_opus,meteor_openrnn_opus,bertscore_openrnn_opus,bartscore_openrnn_opus,bleu_openrnn_ft,meteor_openrnn_ft,bertscore_openrnn_ft,bartscore_openrnn_ft,bleu_marianmt_pt,meteor_marianmt_pt,bertscore_marianmt_pt,bartscore_marianmt_pt,bleu_marianmt_ft,meteor_marianmt_ft,bertscore_marianmt_ft,bartscore_marianmt_ft,bleu_mbart_pt,meteor_mbart_pt,bertscore_mbart_pt,bartscore_mbart_pt,bleu_mbart_ft,meteor_mbart_ft,bertscore_mbart_ft,bartscore_mbart_ft,bleu_google,meteor_google,bertscore_google,bartscore_google,bleu_chatgpt_p1,meteor_chatgpt_p1,bertscore_chatgpt_p1,bartscore_chatgpt_p1,bleu_chatgpt_p2,meteor_chatgpt_p2,bertscore_chatgpt_p2,bartscore_chatgpt_p2,bleu_maritaca_p1,meteor_maritaca_p1,bertscore_maritaca_p1,bartscore_maritaca_p1,bleu_maritaca_p2,meteor_maritaca_p2,bertscore_maritaca_p2,bartscore_maritaca_p2
1,0.1194738098966108,0.3209649146477142,0.6351602077484131,0.94713926,0.0085414688242532,0.1417039091507965,0.5992905497550964,0.90126467,0.2294929172224751,0.46720916967263,0.7718948125839233,0.97638166,0.0287862052588451,0.207364565108363,0.7086058855056763,0.96795577,0.1035963469902057,0.2926801813200265,0.6687470078468323,0.94202214,0.0131478743889364,0.113941018766756,0.6442360877990723,0.90052545,0.3214467906776633,0.511414258431278,0.8049374222755432,0.984926,0.3366957287162849,0.5432678835118491,0.7752992510795593,0.88306296,0.3051792325153297,0.5307148669364506,0.8111947178840637,0.8266872,0.3304997190963374,0.5582666161776371,0.7912982702255249,0.98320115,0.4016504710042749,0.5826627410172356,0.8726760745048523,0.9944345
2,0.1657067625169924,0.4719092792905185,0.7114161849021912,0.93936956,0.0065204569716063,0.1175742574257425,0.5431163907051086,0.8113513,0.4012107258716833,0.7024059994278062,0.8583012223243713,0.8016691,0.0087529092189981,0.1428571428571428,0.6962782144546509,0.9540748,0.115135625826513,0.407225249228166,0.6993662714958191,0.91954374,0.0079849298462935,0.1248357424441524,0.68397456407547,0.85920906,0.3629543178455888,0.6922910696990867,0.8937622904777527,0.9866198,0.4958521399875352,0.7977992265272016,0.907438576221466,0.9948045,0.5776845649100534,0.8023395473285759,0.9345955848693848,0.99451303,0.4634980370261765,0.7845763249414219,0.9191465973854064,0.99513453,0.5054618923277964,0.8055721490231144,0.9157540798187256,0.99518067
3,0.0304848029306542,0.2281650696027017,0.6796665191650391,0.91746706,0.051681199527835,0.2799069627851141,0.6428916454315186,0.8763927,0.2113700690609675,0.476219647378677,0.8167044520378113,0.9714199,0.1414313753576584,0.4249841061872815,0.7147617936134338,0.84791994,0.0325121981891902,0.1793151441745819,0.6657626628875732,0.93108475,0.1943449750779876,0.4626921056021132,0.8050713539123535,0.91752017,0.3201350264030282,0.5774601438136571,0.8535298705101013,0.9787818,0.2296943601215499,0.5318422114206822,0.836049497127533,0.9773972,0.2649893004270535,0.5126451568530026,0.8375575542449951,0.9727302,0.2320189116100447,0.4751007862580128,0.8405502438545227,0.9720139,0.2420304914009659,0.4955555555555554,0.8385227918624878,0.97126365
4,0.0972621482184535,0.3554251647354849,0.6481246948242188,0.92810446,0.0202523262578749,0.1925129203130547,0.6120734214782715,0.8827572,0.3760700747227103,0.6332571381039597,0.8271505832672119,0.9799309,0.1632013883679517,0.4678832908855314,0.7745928764343262,0.9460087,0.0707691107058406,0.3147837434750186,0.6998649835586548,0.9570194,0.1480485076369215,0.4206606885178313,0.7986003160476685,0.8820969,0.4078198053071526,0.6234195797785561,0.8669572472572327,0.9925289,0.4696464992618007,0.6922341224881298,0.8936715722084045,0.98325926,0.4857911220896306,0.7209506151521908,0.8998001217842102,0.9898857,0.442994280389056,0.6660362932431437,0.8929957747459412,0.9878361,0.4290951498997666,0.6695376159368506,0.8871021866798401,0.97312367
5,0.1934592559598062,0.3857910884532221,0.7008935213088989,0.925616,0.0339687254213077,0.1801511244844793,0.6063254475593567,0.87559515,0.3730255443361543,0.5676865998157201,0.8550137877464294,0.97952396,0.1034127607243286,0.3532305443714366,0.7550881505012512,0.9669593,0.1332253264095061,0.2885593220338983,0.7530481219291687,0.95061404,0.1907394335660416,0.3843297633020345,0.7466941475868225,0.91861975,0.4511977930375512,0.6098875282241015,0.8828249573707581,0.9863541,0.4961412627706303,0.670261703063975,0.8712781071662903,0.98005605,0.5465634939112513,0.7106868346833064,0.9077153205871582,0.9904982,0.4948786954480352,0.6459108996079928,0.9131764769554138,0.99089026,0.4107418789447127,0.593204406779661,0.8857618570327759,0.9830097
6,0.0382216206416074,0.2492231920681785,0.6560622453689575,0.92492664,0.0125350857569271,0.1260504201680672,0.5949358940124512,0.79182196,0.266450429576002,0.5956648974521491,0.8619608283042908,0.9900609,0.0206105948728051,0.1708766716196136,0.690047562122345,0.9343342,0.0679253663725062,0.374836668494152,0.7742172479629517,0.9611987,0.014803206577951,0.0989345509893455,0.5949226021766663,0.75484365,0.4302645644711643,0.7128963530848639,0.9014655351638794,0.99142164,0.5033664259932391,0.7409868420069713,0.8805347084999084,0.99077463,0.5410125835964962,0.7694505030798569,0.9186317920684814,0.9951241,0.5089310738651126,0.758100217263535,0.9073923826217652,0.9935683,0.4449219312898553,0.7154231591672936,0.8990865349769592,0.99289423
7,0.0731054056634972,0.3254566620632093,0.6665728092193604,0.9336475,0.0238324034579877,0.2185131048387096,0.6059470772743225,0.9238405,0.1498044781718015,0.4208225847194898,0.7395875453948975,0.88364226,0.0738480381600382,0.3697235273571299,0.7125029563903809,0.94491744,0.1268089766853722,0.4201752345506707,0.7726328372955322,0.96224105,0.1110232296232969,0.2870657739518572,0.7249058485031128,0.9464675,0.3141587621950572,0.545050148158437,0.8667619228363037,0.9905065,0.4833141472069791,0.7196994880659531,0.9059954285621644,0.99033,0.5183806290280949,0.7228361208602059,0.908296287059784,0.98953474,0.436892919737367,0.6882071212510396,0.8876616954803467,0.98848486,0.4649657689321812,0.708540383596707,0.8839470744132996,0.98810923
8,0.0970220808377764,0.3317304189435336,0.6787881255149841,0.925467,0.0718420938694684,0.2656846190504293,0.6409857869148254,0.932855,0.3403738115430164,0.5703815379830915,0.8509493470191956,0.98634815,0.1333266558548102,0.3910953960197861,0.7768612504005432,0.9767189,0.1107869594855768,0.3318423648202478,0.707673966884613,0.93858814,0.1802090291338583,0.3689952860390266,0.8096416592597961,0.9506326,0.3499073355177036,0.6019337379466918,0.8729159235954285,0.98595583,0.5070859806535073,0.6871568970333982,0.907219409942627,0.98300517,0.4601021393471942,0.6690133941293817,0.9002164006233215,0.99096966,0.4725830333057702,0.6895494062053695,0.8169435858726501,0.97971183,0.5081566877069561,0.7061047481374402,0.9068567752838136,0.9885583
9,0.0297403504182742,0.2406016028456325,0.6368623375892639,0.895789,0.0090098323846842,0.1151151151151151,0.5704534649848938,0.87756014,0.1199342545788274,0.3832856988518616,0.7694504857063293,0.9736532,0.0071759971438667,0.112540192926045,0.6991478800773621,0.9568126,0.0243660734560503,0.1542047479071349,0.6853078603744507,0.9326968,0.011782948333251,0.0933040614709111,0.6538569331169128,0.9015894,0.2484117634052072,0.5298952336846713,0.8361638784408569,0.9854793,0.2127544822503122,0.372976767286305,0.8320891857147217,0.97807807,0.2759365651317619,0.4055553713080548,0.842520534992218,0.98623514,0.193067262205419,0.4021229853644047,0.8038910031318665,0.9771818,0.1161802910880126,0.367587030001996,0.8009580373764038,0.97889745
10,0.059716085728785,0.1955384615384615,0.6025012135505676,0.91457736,0.0221389080685662,0.1989877778214599,0.628178060054779,0.9149592,0.1513278485109682,0.4359438316506445,0.71457439661026,0.97596467,0.2348424598428643,0.5742095846730553,0.7978072762489319,0.9834961,0.0195633367302459,0.1526749189987114,0.6694823503494263,0.9048028,0.0858987392307483,0.2294348856698841,0.7686886787414551,0.8591175,0.2315639841605897,0.4835548879586003,0.8347463607788086,0.9867004,0.2388565522341744,0.4454708004684873,0.8527454137802124,0.98642707,0.2666671694399637,0.5054558758032704,0.7981343865394592,0.9763286,0.2493886230613891,0.507632986051254,0.8016903400421143,0.97849274,0.2383291120286133,0.4618403451995684,0.807417631149292,0.9831196
