model,average_rank
bartscore_maritaca_p2,2.806451612903226
bartscore_google,3.870967741935484
bartscore_chatgpt_p2,4.064516129032258
bartscore_chatgpt_p1,4.193548387096774
bartscore_maritaca_p1,4.774193548387097
bartscore_marianmt_ft,4.967741935483871
bartscore_marianmt_pt,5.709677419354839
bartscore_mbart_pt,6.32258064516129
bartscore_mbart_ft,8.290322580645162
bartscore_openrnn_opus,10.483870967741936
bartscore_openrnn_ft,10.516129032258064
