model,average_rank
bertscore_chatgpt_p2,2.3666666666666667
bertscore_chatgpt_p1,2.566666666666667
bertscore_maritaca_p2,3.3
bertscore_google,3.566666666666667
bertscore_maritaca_p1,4.266666666666667
bertscore_marianmt_pt,5.933333333333334
bertscore_mbart_ft,7.366666666666666
bertscore_marianmt_ft,7.966666666666667
bertscore_mbart_pt,8.2
bertscore_openrnn_opus,9.733333333333333
bertscore_openrnn_ft,10.733333333333333
